F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42
1.3847,0.8959,19.8733,2.376,59.6,38.9,0.9038,152.4,11.32,19.22,5.3522,86,143,0,0,34.75,44.22,55.4,19.5,1.62,2.84,6.101,29.309,3.9508,131.28,17.2,0.895,116.2,17.21,100.8,0.639,10.48,68.8,2.779,201.5,4.43,59.2,0,0,0,0,0
1.2364,1.0332,35.0017,2.306,81.9,34.4,1.0067,178.2,15.78,17.56,3.6874,78,111,0,0,6.54,40.04,72.3,29.4,2.36,0.77,5.583,11.857,2.973,6.14,4.5,0.932,109.9,59.08,61.3,2.3,12.01,70.34,2.188,356.8,4.1,42.3,1,0,0,1,1
1.5345,0.6825,30.2888,2.246,78.5,42.3,1.7248,174.0,7.47,16.78,5.1486,74,140,46,0,38.58,39.21,45.6,18.3,0.85,1.59,3.698,26.902,3.2155,30.39,28.8,1.045,115.4,55.59,77.4,3.112,13.39,70.15,2.643,162.5,2.87,58.1,0,0,0,0,0
1.5266,0.8798,23.368,2.384,106.9,32.8,1.2258,169.5,12.25,23.32,6.0799,92,139,0,0,30.92,45.14,52.2,16.5,2.42,2.26,4.474,24.32,2.1197,61.39,34.0,0.895,97.8,91.0,76.6,6.628,11.35,74.65,2.086,350.4,6.15,50.0,0,0,0,0,0
1.6834,1.3355,19.0323,2.584,53.4,42.8,1.8429,176.8,16.07,17.87,3.6883,50,138,0,0,33.25,43.24,89.5,36.2,1.21,2.04,3.461,14.826,2.7043,36.83,64.1,0.772,121.5,80.89,68.1,2.4,12.47,71.07,1.419,287.1,6.17,52.5,0,0,0,0,0
1.5909,1.2907,32.5897,2.261,80.3,22.7,1.4141,163.3,18.28,21.05,5.9143,77,169,36,0,26.18,40.92,90.3,24.0,2.81,2.61,6.381,18.895,4.3837,14.8,18.3,1.132,85.3,71.75,118.9,2.176,9.59,71.35,1.616,339.5,5.6,41.6,0,0,0,0,0
1.4172,1.1901,26.8229,2.253,98.8,37.0,0.8462,184.2,17.42,8.45,7.2509,63,158,0,0,25.41,44.63,99.3,22.5,2.85,1.3,5.482,17.626,2.0288,79.52,26.6,1.504,77.4,44.56,56.9,7.022,10.56,64.35,2.817,396.6,6.92,53.7,0,1,0,0,0
1.2443,0.9599,29.0999,2.349,83.6,34.4,1.6733,171.3,8.0,16.63,5.4341,83,149,0,0,31.06,40.34,89.4,23.2,2.85,1.39,6.046,25.659,2.6311,66.27,6.9,1.062,118.9,69.14,43.1,7.676,16.49,70.45,1.364,296.6,6.99,5.9,0,0,0,0,0
1.0363,0.7232,26.5728,2.29,126.2,49.1,0.9198,161.8,13.95,16.49,4.4815,90,133,0,0,33.25,43.56,117.2,31.5,0.8,2.63,4.233,16.103,2.6591,24.72,21.5,1.206,72.6,11.4,127.3,1.062,2.0,71.79,4.13,340.0,5.51,32.1,0,0,0,1,0
1.6788,1.0516,30.8603,2.321,66.7,38.1,1.4832,167.2,20.25,25.56,4.6103,67,157,0,0,31.09,45.27,102.2,23.0,0.91,2.89,5.385,15.85,4.2716,42.82,5.1,1.348,77.6,49.16,110.0,8.076,4.11,72.11,2.453,256.7,4.7,31.8,0,0,0,1,0
1.7794,1.3526,24.1271,2.426,82.5,44.4,1.093,157.4,16.88,14.47,5.7575,75,130,62,0,18.63,47.4,66.2,36.0,1.49,4.07,4.616,12.963,4.4853,88.56,9.4,1.467,86.4,35.21,72.8,3.177,14.22,72.0,2.047,329.8,5.51,42.9,0,0,0,1,0
1.2077,1.3759,38.7419,2.456,99.8,33.5,1.3074,177.9,13.64,15.45,5.4877,74,111,0,0,21.54,39.7,47.5,10.5,8.47,0.2,6.42,27.009,3.9128,44.88,76.1,1.139,89.2,51.36,89.9,3.5,11.99,71.86,1.206,254.2,5.57,64.2,0,0,0,1,0
1.4506,1.1239,31.9218,2.437,69.2,25.6,1.1095,179.7,12.42,18.45,7.2378,72,136,0,0,19.2,45.2,92.7,8.0,2.8,2.36,6.698,5.0,2.6777,37.02,8.7,1.382,81.2,30.21,72.0,7.278,10.28,66.04,8.0,246.4,7.96,65.9,0,0,0,0,0
1.397,0.9588,25.2259,2.336,59.1,45.9,1.0077,170.9,16.23,12.33,4.1838,85,167,0,0,42.0,42.31,72.7,13.0,5.0,2.12,5.356,20.395,3.5849,71.16,25.7,1.239,69.4,11.43,79.0,3.172,6.34,65.24,2.808,240.1,4.85,50.1,1,0,0,0,0
1.643,1.036,22.5166,2.436,99.9,46.5,1.8005,158.8,20.49,13.81,4.5895,68,143,0,0,23.64,45.01,70.5,12.3,1.37,2.87,4.884,30.383,1.5653,72.68,39.1,1.127,53.7,53.25,104.1,0.613,10.92,72.78,5.41,394.2,4.84,89.2,0,0,0,0,0
1.1513,1.0033,31.8622,2.356,93.5,38.4,1.2456,187.7,15.9,13.49,6.6413,78,138,26,0,22.41,45.57,72.0,20.8,3.58,1.51,5.232,27.146,2.7215,24.22,6.0,1.203,21.8,82.49,54.9,14.267,2.0,67.15,1.651,288.6,4.6,12.5,0,0,0,0,0
1.281,1.3939,31.6082,2.363,65.3,37.5,1.3735,167.1,15.37,19.03,4.1926,95,107,0,0,34.78,38.46,124.7,34.6,0.88,1.94,5.443,17.09,3.38,71.8,20.1,1.304,35.7,57.17,28.1,0.774,4.64,76.21,0.698,360.2,4.8,12.1,0,0,0,0,0
1.2197,0.967,31.2913,2.508,73.6,33.5,1.3771,178.2,15.63,22.93,5.8827,92,102,0,0,36.5,47.94,74.9,34.9,6.25,2.51,4.837,23.771,2.4557,23.24,63.2,1.325,89.1,24.27,92.8,3.882,14.03,73.93,2.191,283.2,3.97,76.4,0,0,0,0,0
1.4562,1.1358,23.4916,2.269,61.4,31.4,1.3302,169.9,12.7,11.61,5.9362,84,128,78,0,37.02,43.61,59.3,16.0,0.95,2.1,3.733,15.235,3.2083,38.53,45.4,1.25,76.6,53.5,119.3,1.266,7.03,76.81,3.327,258.3,4.48,55.8,1,0,0,1,0
1.7378,1.1275,20.0052,2.305,57.4,23.8,1.7567,184.6,18.81,18.58,5.7534,74,162,0,0,25.89,39.87,69.0,29.9,3.99,0.96,5.46,22.852,1.8186,44.4,19.2,1.246,35.9,57.52,57.5,0.885,13.08,73.31,0.782,282.4,2.84,57.6,0,0,0,1,0
1.1559,1.3923,28.1712,2.515,73.5,45.3,1.2393,178.9,20.07,12.99,6.905,71,132,0,0,37.66,45.87,143.4,27.3,2.0,1.43,5.222,24.955,2.2675,81.22,19.1,1.141,61.0,92.6,69.7,3.271,9.24,67.97,0.865,338.8,3.15,46.2,0,0,0,1,1
1.6556,1.0232,32.9383,2.566,96.5,36.0,1.1437,169.7,16.95,20.91,3.2636,88,148,0,0,35.35,44.51,102.1,28.9,1.18,1.29,5.947,21.544,2.8324,182.01,26.5,1.366,95.1,40.19,62.8,6.763,10.96,69.27,1.85,303.7,5.77,41.8,0,0,0,0,0
1.1595,0.8035,21.5615,2.401,73.2,26.3,1.8465,193.5,16.21,20.11,5.9697,60,124,26,1,23.3,43.2,77.2,37.1,2.13,1.15,5.444,26.223,2.9638,105.2,66.5,1.192,123.3,89.61,93.6,5.218,12.18,72.19,1.776,363.1,6.23,36.9,0,0,0,0,1
1.4235,0.9125,34.0395,2.229,106.5,27.4,1.2107,168.7,19.77,13.62,6.1908,85,148,0,3,9.83,46.57,90.7,22.5,9.97,2.55,4.812,21.646,3.5171,115.52,20.1,0.704,59.0,32.85,52.8,3.514,10.84,74.42,1.712,302.5,4.94,54.5,0,0,0,0,0
1.9558,1.0962,21.8105,2.647,86.5,54.2,1.6341,170.5,15.04,15.05,4.7362,88,130,0,0,21.37,41.76,43.7,8.0,6.78,2.28,5.771,14.527,2.9442,17.38,147.7,1.394,59.8,48.82,73.9,2.457,9.6,74.48,0.808,393.3,4.14,40.8,0,0,0,1,1
1.153,1.0166,28.7704,2.416,88.9,27.5,1.5936,168.5,15.4,12.96,4.5756,83,138,0,0,19.92,43.34,94.4,27.3,2.94,1.95,5.416,14.968,2.9347,134.13,13.2,1.028,80.4,33.99,63.0,9.781,12.9,71.12,0.939,460.8,6.16,25.2,0,0,0,0,1
1.4452,0.699,21.3844,2.432,79.8,33.2,1.1434,159.8,14.74,18.46,3.5571,63,113,0,0,11.79,41.59,96.6,31.0,1.32,2.12,3.339,19.243,1.6748,79.87,7.1,1.319,69.0,55.53,55.0,3.24,5.0,73.97,1.091,183.4,4.06,65.8,0,0,0,1,0
1.1071,1.1117,30.9543,2.509,43.9,35.6,2.0899,153.8,15.1,19.36,4.243,105,136,0,0,24.04,45.75,53.0,40.7,2.27,3.71,5.318,22.436,4.6976,161.55,6.4,0.946,79.9,54.8,147.8,3.346,4.41,69.0,2.423,387.5,5.24,30.9,1,0,0,0,1
1.5949,0.9893,20.6722,2.428,42.6,22.4,1.1317,178.0,14.14,16.53,5.2073,88,127,78,0,25.8,46.91,82.8,10.8,2.41,3.23,5.246,24.868,3.2293,50.0,13.5,1.477,66.8,74.89,100.3,10.586,17.26,74.83,1.34,270.5,3.34,71.4,0,1,0,0,0
1.6764,1.4608,26.8995,2.234,95.7,40.0,1.237,172.8,21.28,12.17,6.0474,79,115,0,0,5.22,43.63,90.2,20.6,1.74,0.2,7.913,22.556,3.4551,17.68,74.1,1.276,71.8,23.75,66.1,4.94,7.56,66.66,2.554,313.1,2.0,57.5,0,0,1,0,0
1.3474,1.3684,25.5877,2.368,98.1,40.9,1.6402,161.1,14.11,17.46,3.9718,82,152,0,2,10.79,44.11,67.7,25.5,4.32,2.8,4.001,31.819,3.7091,57.55,39.2,0.892,64.3,36.4,75.6,0.787,8.18,74.68,3.182,281.9,5.06,5.0,0,0,0,0,1
1.112,1.2217,34.4119,2.24,86.5,40.4,1.569,169.7,22.23,10.38,5.1615,68,136,32,0,12.89,44.74,111.9,17.9,1.49,0.98,5.822,12.535,3.1249,100.0,7.4,1.099,25.4,81.41,53.9,12.74,11.4,71.22,3.858,229.2,4.93,62.9,1,0,0,0,1
1.7126,1.0004,28.9725,2.404,83.6,21.0,1.0292,162.4,14.06,17.05,6.6295,81,143,0,0,5.0,40.39,76.2,31.5,0.67,2.22,4.652,33.342,3.0085,82.2,10.7,0.933,46.9,5.0,51.8,9.533,10.32,64.63,1.394,539.0,4.52,33.4,0,0,0,1,1
0.9091,1.5282,26.5964,2.202,109.6,24.5,0.5676,164.4,16.03,13.74,5.3032,87,111,38,0,15.26,45.68,109.2,20.0,3.57,2.71,4.599,24.752,3.3708,37.6,17.7,1.21,79.3,20.93,42.8,1.188,11.31,68.85,2.635,292.7,3.2,46.4,1,0,0,1,0
1.3971,0.9527,26.7528,2.464,67.1,40.5,1.1854,175.5,17.54,12.93,4.4438,70,142,0,0,34.39,44.89,88.0,28.8,1.02,1.46,3.0,15.184,4.112,3.67,31.2,1.384,99.3,55.78,46.0,2.617,9.12,73.83,1.544,257.5,4.26,60.0,0,0,0,0,0
1.6022,0.9746,20.791,2.501,68.0,35.7,1.299,164.0,16.95,12.23,4.6213,61,118,0,0,12.64,41.18,58.4,27.4,4.3,1.15,3.979,9.617,3.2092,95.84,9.4,1.169,77.5,50.94,56.4,2.677,4.69,68.47,1.341,283.1,5.06,42.8,0,0,0,1,0
1.1392,0.8759,26.383,2.502,64.8,38.0,2.0549,173.8,16.62,19.79,3.5838,88,136,29,0,5.0,45.53,99.3,27.9,6.23,2.5,4.553,14.847,3.3418,245.78,12.5,1.075,73.4,25.49,85.7,2.412,7.23,67.56,0.973,312.8,4.32,91.8,0,0,0,1,0
1.2291,1.0481,25.1777,2.234,60.8,39.9,1.8143,179.5,16.07,14.76,3.7935,76,146,73,3,5.0,46.29,52.6,18.4,10.94,1.51,6.494,29.617,3.6676,26.95,57.8,0.913,44.8,38.7,66.1,5.115,9.96,74.7,1.053,234.9,3.87,45.6,0,0,1,1,1
1.7399,1.0811,23.816,2.479,93.0,39.9,1.6706,178.2,15.42,15.53,5.2268,91,160,57,0,5.0,42.78,70.9,26.0,10.78,2.05,5.765,24.668,5.8697,20.67,10.5,1.184,35.5,55.61,83.6,2.682,5.62,69.65,4.941,289.2,4.17,105.3,0,0,1,1,0
1.587,1.0378,27.8479,2.381,57.2,50.6,1.2658,168.5,14.46,19.7,6.0842,91,121,35,0,20.48,43.42,83.4,32.1,2.63,2.04,5.276,24.2,2.5213,145.98,110.1,1.198,56.9,19.97,46.6,6.015,12.93,76.17,2.309,301.2,6.4,78.6,0,0,0,0,0
1.3831,0.9338,30.5647,2.37,35.0,35.6,1.2862,177.3,15.56,13.63,4.4034,84,101,27,1,14.25,43.68,92.8,33.1,2.09,3.37,5.174,15.881,2.8142,11.88,29.3,1.119,71.3,50.02,107.5,1.137,3.09,77.82,1.31,349.2,4.37,52.3,0,0,0,0,0
1.1799,0.9792,27.3082,2.384,79.5,32.2,1.4675,175.7,20.23,15.31,5.483,85,151,29,0,24.08,42.66,102.5,25.0,2.97,2.2,5.553,16.011,3.5993,16.45,37.6,1.338,94.7,53.21,92.9,6.963,14.2,66.63,0.526,310.7,4.91,42.3,0,0,0,0,0
1.6977,1.1589,31.6916,2.228,98.8,43.9,0.6309,150.1,19.99,12.36,3.972,87,106,0,0,5.0,43.77,97.6,30.5,1.14,1.61,4.112,14.293,2.7952,54.63,7.3,1.094,72.7,64.0,72.9,27.457,11.2,67.4,1.534,244.3,3.44,15.7,0,0,0,0,0
1.3504,0.9228,28.9839,2.412,78.9,36.5,1.6303,177.1,16.77,15.0,6.2288,101,129,0,0,44.15,40.73,69.9,21.5,30.0,1.11,5.894,28.003,3.3407,88.53,307.1,1.176,91.8,39.26,86.5,12.181,15.44,71.09,1.053,211.9,4.93,93.2,0,0,0,1,0
1.5669,0.8896,35.3621,2.408,72.0,41.9,2.0648,172.4,14.12,13.13,5.4146,86,137,0,0,24.34,41.71,46.5,15.7,6.03,3.37,5.161,17.6,3.6371,280.0,25.7,1.056,92.1,79.47,72.1,1.957,9.38,74.15,2.559,296.9,2.25,71.4,0,0,0,0,0
1.7256,1.4598,27.2015,2.427,58.3,37.3,1.7145,178.1,14.08,20.71,5.9536,84,147,0,0,27.86,41.35,112.7,23.3,1.57,1.98,5.66,15.012,3.9017,271.18,23.9,0.815,42.3,19.42,52.9,1.268,12.07,72.78,3.005,285.3,6.67,12.0,0,0,0,1,0
1.0478,1.289,34.4022,2.413,56.6,31.4,1.5706,158.4,19.76,12.21,4.209,90,120,28,0,32.96,38.61,83.9,31.3,1.3,2.28,8.006,18.47,4.569,31.9,11.0,0.987,65.7,49.4,76.9,1.105,12.71,66.96,1.901,257.4,5.62,32.9,0,0,0,0,0
1.3206,1.2972,27.2581,2.342,35.0,20.3,0.8474,166.0,19.08,14.79,3.5147,73,111,0,0,12.7,40.78,126.9,39.8,3.09,4.01,3.0,25.331,2.7629,91.71,14.6,1.223,44.8,5.0,80.0,0.518,5.68,67.17,2.315,183.2,3.6,47.3,0,0,0,1,0
1.5567,1.1891,26.59,2.315,82.8,42.7,1.1665,188.0,14.96,19.32,4.1572,77,148,0,1,48.34,48.1,72.2,29.5,6.64,1.4,6.227,29.538,1.95,280.0,13.7,1.326,96.3,27.2,24.9,1.245,12.8,73.91,2.209,251.0,2.45,52.8,0,0,0,1,0
1.3949,1.248,30.8459,2.51,47.3,24.6,1.4273,177.0,16.26,16.79,5.5748,91,136,0,0,13.67,41.25,119.2,25.4,2.1,2.17,5.969,14.091,3.1197,280.0,47.4,1.368,53.6,34.91,71.1,1.036,11.41,73.2,0.767,344.5,7.17,72.5,0,0,0,1,0
1.6686,1.0788,21.8295,2.256,109.1,23.6,1.7255,170.7,16.38,21.61,4.052,84,110,0,0,5.0,45.59,68.8,36.1,4.26,1.55,4.153,13.184,3.5561,64.37,60.9,1.185,80.8,58.13,109.1,27.182,15.56,69.68,1.974,303.6,7.02,31.3,0,0,0,1,0
1.2208,1.1981,28.1419,2.014,110.3,39.2,1.6768,175.2,12.41,14.75,4.9632,82,113,75,0,16.06,42.02,91.2,24.2,1.86,2.95,4.654,9.613,2.9021,30.47,41.9,1.398,47.0,69.9,104.2,20.797,9.85,67.83,1.474,191.1,6.01,19.2,0,0,0,0,0
2.0075,0.7704,30.9232,2.463,50.9,24.7,1.3721,169.5,17.53,17.89,5.3935,69,173,39,0,41.2,47.15,92.7,16.5,2.67,1.38,6.247,17.146,4.2034,21.73,59.1,0.911,53.7,47.8,48.1,4.812,6.55,62.14,4.657,270.5,2.86,62.6,0,0,0,1,0
1.1883,0.7707,29.762,2.369,53.6,20.3,1.3022,172.0,16.64,16.36,3.7216,76,127,25,0,27.9,44.96,61.4,9.5,1.6,2.45,6.006,22.447,1.7813,9.48,21.2,1.309,95.1,48.76,82.8,7.829,8.44,71.36,0.991,304.3,6.38,30.0,0,0,0,1,0
1.5048,0.8903,26.9311,2.307,70.7,22.7,1.8002,160.2,14.95,11.82,3.3677,90,134,0,0,24.68,41.47,76.9,24.2,2.35,3.21,3.985,18.414,4.1608,23.4,36.5,1.04,40.2,77.36,48.0,0.879,5.25,67.8,3.268,198.8,4.48,85.1,1,0,0,0,0
1.4732,0.8746,24.2548,2.492,65.8,31.4,1.4653,165.9,9.86,15.2,4.693,89,108,72,0,39.75,47.65,96.5,14.2,10.27,1.15,6.187,24.265,2.4804,180.83,18.2,0.759,114.2,18.92,37.7,1.535,8.42,74.18,1.637,228.5,4.62,43.4,0,0,0,1,0
1.2477,1.3828,31.6063,2.384,81.3,40.8,1.9287,169.3,13.66,8.9,6.133,85,124,0,1,9.89,43.57,66.5,17.6,2.64,3.53,4.773,26.028,4.2517,16.84,11.0,1.332,39.0,53.24,74.2,30.0,2.7,72.41,1.097,421.6,6.87,39.0,0,1,1,0,1
1.2808,1.4865,26.9553,2.299,61.3,47.3,1.9188,160.6,12.62,13.2,3.7798,78,121,0,0,46.9,44.5,54.7,28.2,0.17,2.91,6.784,22.932,3.0969,53.18,8.5,1.383,18.2,39.3,117.3,1.629,8.39,71.27,0.824,374.3,3.29,67.4,1,1,0,0,1
1.2163,0.9416,28.2662,2.565,45.3,31.2,0.8774,174.6,16.44,15.66,6.2634,62,86,0,0,5.0,43.11,103.7,17.4,1.06,3.15,6.569,19.624,3.7089,7.87,41.0,1.406,79.3,20.71,70.8,2.506,14.35,68.9,0.348,438.5,7.0,58.1,0,0,0,1,0
1.6004,0.8459,25.975,2.506,42.9,38.1,1.6509,159.8,15.82,15.1,5.6676,96,125,0,0,46.24,47.29,131.1,21.0,1.66,2.35,5.607,25.482,3.4757,32.02,34.5,1.172,127.4,44.47,53.8,6.531,3.47,63.5,1.292,171.1,7.27,10.1,1,0,0,0,0
1.7529,0.8734,31.2251,2.504,86.4,46.5,1.1301,169.5,18.55,15.19,5.8342,55,132,0,0,29.29,44.94,90.2,16.7,0.59,1.4,3.798,20.825,3.4389,20.25,21.9,1.656,42.2,55.5,78.4,2.246,12.45,68.57,1.052,353.1,4.59,89.5,0,0,0,0,0
1.434,1.3588,34.8216,2.275,68.6,33.2,1.95,161.6,7.07,12.5,5.2253,86,133,0,0,17.07,42.0,93.6,19.3,3.49,0.2,4.338,27.68,2.1319,12.11,25.2,1.187,77.4,31.75,62.7,2.996,9.47,75.72,2.627,313.3,7.41,75.9,0,0,0,0,0
1.2329,1.2695,35.6084,2.257,95.1,20.2,1.6043,165.4,12.83,11.8,8.016,69,144,0,0,56.08,42.07,89.7,28.6,8.0,1.67,4.906,19.815,2.6318,30.57,10.4,0.964,80.1,49.15,44.6,3.367,13.26,72.91,0.759,270.1,5.52,57.8,0,0,0,0,0
1.1799,0.8933,26.6233,2.308,96.8,39.0,1.048,171.9,19.08,17.36,3.8329,94,132,0,0,18.74,47.79,85.2,8.0,1.32,2.48,3.0,9.622,3.1625,280.0,22.7,1.085,89.7,7.82,86.3,3.366,9.08,69.52,2.716,273.2,7.38,34.2,0,0,1,0,1
1.6387,1.1902,34.1355,2.232,80.5,24.6,1.1025,179.6,15.64,16.58,5.389,82,103,0,0,43.13,47.7,71.0,21.7,2.2,2.75,4.216,32.128,2.1208,25.33,125.0,1.2,113.3,85.13,85.8,6.593,8.23,77.16,2.412,236.6,7.17,7.1,0,0,0,0,1
1.3227,0.6348,29.1299,2.534,53.8,32.8,1.5848,165.4,12.64,12.7,6.8994,92,128,0,0,39.45,46.82,127.1,25.4,1.42,2.99,5.017,28.064,3.2602,50.49,78.9,1.018,52.6,48.56,64.0,3.845,3.45,66.13,1.621,345.7,2.18,43.3,0,0,0,1,1
1.0436,0.9868,18.4276,2.109,62.4,38.8,1.377,169.9,16.21,14.71,3.9564,69,121,51,0,11.93,42.79,45.6,22.1,1.83,1.37,6.355,8.826,2.8855,70.84,42.2,0.986,91.4,48.92,103.1,1.404,4.46,68.72,1.539,454.7,3.91,60.9,0,0,0,0,0
1.363,1.3779,25.8446,2.461,62.9,30.8,1.8989,176.3,20.18,18.38,4.0195,62,140,71,0,31.94,41.76,63.1,20.9,2.7,2.2,5.438,18.625,3.0749,32.61,8.6,1.335,103.4,25.67,53.5,3.583,17.02,72.36,1.072,286.8,9.17,41.6,1,0,0,0,1
1.6088,1.18,19.4568,2.278,57.7,41.0,1.4787,167.0,20.53,21.42,5.647,99,95,44,0,29.14,44.18,65.8,34.2,10.97,3.79,6.622,23.907,2.2899,69.78,15.6,1.185,80.8,9.28,73.3,1.418,10.69,72.54,5.26,376.9,4.53,44.8,0,0,0,1,0
1.2499,1.2174,26.1636,2.509,60.1,40.8,1.3298,173.4,13.08,17.35,5.6158,97,138,60,0,11.17,37.86,77.0,36.7,0.79,2.13,5.426,19.339,1.0847,256.06,45.9,1.076,60.0,45.23,85.3,4.645,4.09,70.27,2.004,265.2,5.54,44.9,1,1,0,1,0
1.0819,1.0795,20.2981,2.483,72.1,26.3,1.48,150.7,17.21,14.06,4.0205,82,150,0,0,35.48,43.74,100.6,24.4,1.8,0.2,5.496,28.574,4.4181,17.32,6.3,1.066,43.4,34.32,103.9,4.487,11.29,68.32,1.4,421.7,7.08,46.0,0,0,1,0,0
1.3441,0.6574,22.4244,2.273,72.7,30.3,0.9689,168.1,16.74,15.75,8.7428,88,113,0,0,16.97,45.93,75.7,8.0,3.65,1.05,7.097,28.159,2.5011,13.49,7.3,1.106,98.0,34.39,113.4,3.902,10.61,64.8,1.248,255.9,3.5,15.5,0,0,0,0,0
1.4002,1.2063,29.6547,2.271,88.8,31.5,1.0066,164.8,17.68,12.98,7.9981,74,128,27,0,33.25,45.12,68.7,33.6,1.51,3.17,5.054,24.928,4.3033,17.78,26.9,1.331,39.0,46.32,34.2,1.356,4.09,73.81,3.491,292.6,5.63,53.5,0,0,0,1,0
1.4668,0.9111,27.4511,2.408,89.1,25.6,1.4298,174.3,14.45,15.89,4.7778,87,156,0,0,7.42,39.83,144.3,17.6,3.96,2.23,5.725,15.662,3.9056,11.96,26.4,1.066,55.3,66.56,86.2,3.052,9.01,78.03,2.367,199.8,7.22,44.9,0,0,0,0,0
1.1834,1.2926,25.9491,2.183,51.4,34.5,1.4989,171.0,12.27,16.41,3.0964,94,126,0,0,5.83,44.34,30.0,25.3,4.21,3.18,6.383,25.02,2.6562,116.59,44.7,1.194,56.8,35.78,12.0,1.444,11.78,66.53,4.132,368.5,8.22,49.5,0,0,0,0,0
1.7438,0.5776,24.8265,2.199,83.7,44.8,1.4432,171.9,15.99,16.51,5.442,68,165,0,0,8.16,45.79,89.5,16.7,6.25,0.86,4.581,24.411,2.0159,34.72,19.4,0.925,16.4,62.0,62.4,3.151,11.57,69.28,1.564,276.1,5.08,5.0,0,0,0,1,0
1.6437,1.1302,19.1068,2.581,103.5,43.8,1.6716,184.0,15.54,16.22,6.2281,78,135,61,0,25.68,43.29,73.4,34.2,4.38,1.49,4.782,25.694,3.2764,26.34,24.5,1.038,104.7,57.89,59.9,3.466,7.29,64.24,0.998,259.9,4.05,51.4,0,0,0,1,0
1.571,1.0446,34.6711,2.68,74.8,37.9,0.9109,165.2,14.28,14.02,6.3968,80,145,0,0,22.0,39.48,111.2,35.4,2.2,0.76,4.818,20.697,2.8162,6.43,87.5,1.185,51.6,27.3,120.1,6.227,9.55,69.6,0.947,399.7,3.98,56.0,0,0,0,1,0
1.7719,1.1449,25.6049,2.485,109.9,34.0,1.3145,163.5,17.28,19.01,4.5217,88,157,75,0,23.21,38.52,77.9,29.2,3.81,0.73,5.325,30.318,3.9586,268.04,22.8,0.878,82.5,37.06,43.1,22.228,10.13,71.36,1.311,264.4,3.06,74.1,0,0,0,0,0
1.522,0.8174,23.8373,2.412,88.4,27.2,1.0481,166.5,15.45,17.0,5.5443,68,129,0,0,26.13,43.79,140.7,31.2,3.39,1.71,5.235,12.931,4.3241,22.59,11.1,1.105,63.3,74.5,47.9,2.395,2.0,66.69,1.931,259.1,6.03,21.5,0,0,0,0,0
1.564,1.3336,28.2777,2.385,61.9,49.5,1.192,178.2,21.3,12.51,5.461,97,144,47,0,7.76,49.06,66.5,30.5,2.38,3.96,7.325,19.422,2.6867,21.5,8.6,1.048,23.8,23.48,45.9,6.741,13.63,70.54,2.97,170.9,6.84,14.2,0,0,1,0,0
1.3955,1.2662,24.2638,2.377,65.7,30.9,1.0889,183.0,15.03,21.26,5.611,81,145,62,0,33.83,37.72,72.4,31.1,1.57,3.21,4.913,27.292,4.0297,24.4,4.1,1.062,84.2,31.76,46.8,2.58,4.99,72.15,1.153,429.2,4.94,40.3,0,0,0,0,0
1.5087,0.9174,22.4354,2.344,91.5,34.7,1.0443,170.4,16.38,18.23,4.9141,75,115,60,1,26.07,40.81,90.6,31.9,2.54,3.02,5.961,17.422,3.3633,27.08,4.8,1.312,55.2,25.85,80.6,11.698,10.95,68.65,1.696,225.3,6.58,68.3,0,0,0,0,0
1.374,0.9551,30.1024,2.502,95.5,43.7,1.5717,172.2,14.6,20.02,6.4248,89,104,65,0,12.03,38.71,72.4,21.1,0.92,1.77,7.432,17.395,3.006,11.27,18.8,1.501,92.3,34.7,56.5,3.756,11.64,66.7,1.715,233.7,5.56,72.6,0,0,0,0,1
1.1707,1.1224,23.4075,2.448,122.0,29.4,1.2959,181.4,15.81,16.91,5.7198,76,114,0,0,24.51,44.53,90.5,10.9,0.68,1.49,5.098,28.932,4.3597,29.36,33.8,1.169,63.3,35.33,85.2,10.377,7.67,74.14,0.941,300.2,6.01,45.8,0,0,0,0,0
1.7642,1.2013,35.6884,2.701,66.4,24.9,1.0245,153.3,16.14,18.46,4.3069,87,110,0,0,11.49,46.75,67.0,21.8,0.77,3.46,6.184,18.457,3.1944,12.65,42.8,1.133,54.5,70.26,35.3,1.136,6.79,64.65,2.38,311.8,2.43,40.3,0,0,0,0,0
1.3838,0.7834,36.0722,2.513,60.2,38.7,2.0446,169.9,16.15,18.03,4.7829,81,146,0,0,13.72,43.78,50.2,25.5,3.51,2.59,3.58,27.612,3.4041,19.16,12.8,1.493,120.7,5.0,67.4,5.777,3.01,66.94,1.284,216.9,2.25,41.0,0,0,0,0,0
1.2875,1.0401,29.2388,2.358,39.4,39.7,1.4883,174.0,12.22,14.88,4.9432,90,123,0,1,24.77,40.23,89.3,9.0,2.5,2.43,6.693,24.808,3.2373,27.97,39.9,1.392,109.4,87.99,82.2,2.152,9.59,70.72,0.922,327.4,6.39,39.9,0,0,0,0,0
1.4292,1.4081,33.9014,2.268,83.8,39.1,1.1096,177.3,15.63,20.6,3.9613,58,136,0,0,26.13,41.36,95.7,22.5,1.67,1.23,3.06,19.283,2.7635,123.86,19.4,1.09,67.3,92.99,26.5,0.95,7.59,71.23,3.18,235.1,5.15,43.0,0,0,0,0,0
